Date;Pair;Side;Price;Quantity;Amount;Fee;RealizedProfit
11/02/2021 10:12;XTZUSDT;BUY;4.018;20.9;83.9762000000 USDT;-0.0083976200 USDT;0.3328
11/02/2021 10:15;QTUMUSDT;SELL;7.8;9.2;71.7600000000 USDT;-0.0071760000 USDT;-1.61
11/02/2021 11:58;XRPUSDT;BUY;0.513;160;82.0800000000 USDT;-0.0082080000 USDT;0.18331
11/02/2021 12:00;BNBUSDT;SELL;119.829;0.03;3.5948700000 USDT;-0.0010784600 USDT;-0.21393
11/02/2021 12:00;XTZUSDT;SELL;4.164;21;87.4440000000 USDT;-0.0262332000 USDT;1.533
11/02/2021 12:00;BNBUSDT;SELL;119.818;0.41;49.1253800000 USDT;-0.0147376100 USDT;-1.28556
11/02/2021 12:00;BNBUSDT;SELL;119.829;0.02;2.3965800000 USDT;-0.0007189700 USDT;-0.14262
11/02/2021 13:12;KAVAUSDT;BUY;4.546;20.2;91.8292000000 USDT;-0.0091829200 USDT;-5.8197
11/02/2021 14:00;ETHUSDT;SELL;1795.27;0.048;86.1729600000 USDT;-0.0258518800 USDT;1.76184
11/02/2021 14:00;ADAUSDT;SELL;0.92622;83;76.8762600000 USDT;-0.0230628700 USDT;0.58188
11/02/2021 14:00;NEOUSDT;SELL;37.292;2.24;83.5340800000 USDT;-0.0250602200 USDT;0.57344
11/02/2021 14:00;ADAUSDT;SELL;0.92632;5;4.6316000000 USDT;-0.0013894800 USDT;0.0751
11/02/2021 14:00;SXPUSDT;SELL;2.8125;28.7;80.7187500000 USDT;-0.0242156200 USDT;-0.22165
11/02/2021 14:00;MATICUSDT;SELL;0.12842;836;107.3591200000 USDT;-0.0322077300 USDT;1.09736
11/02/2021 14:00;BCHUSDT;SELL;531.04;0.375;199.1400000000 USDT;-0.0597420000 USDT;7.85125
11/02/2021 14:00;MATICUSDT;SELL;0.12841;111;14.2535100000 USDT;-0.0042760500 USDT;0
11/02/2021 14:02;ZECUSDT;BUY;128.92;0.687;88.5680400000 USDT;-0.0088568000 USDT;-4.5101
11/02/2021 14:59;QTUMUSDT;BUY;7.703;9.3;71.6379000000 USDT;-0.0071637900 USDT;0.4462
11/02/2021 16:00;ETCUSDT;SELL;11.215;7.06;79.1779000000 USDT;-0.0237533700 USDT;1.14725
11/02/2021 16:00;LTCUSDT;SELL;189.33;0.44;83.3052000000 USDT;-0.0249915600 USDT;1.7908
11/02/2021 16:00;QTUMUSDT;SELL;8.021;9.4;75.3974000000 USDT;-0.0226192200 USDT;1.4946
11/02/2021 16:00;ZRXUSDT;SELL;1.5957;55.2;88.0826400000 USDT;-0.0264247900 USDT;2.64132
11/02/2021 16:00;COMPUSDT;SELL;490.03;0.188;92.1256400000 USDT;-0.0276376900 USDT;1.86872
11/02/2021 16:00;DOGEUSDT;SELL;0.071729;1132;81.1972280000 USDT;-0.0243591600 USDT;-1.042006
11/02/2021 16:00;OMGUSDT;SELL;5.9883;15;89.8245000000 USDT;-0.0269473500 USDT;-1.01775
11/02/2021 16:02;XTZUSDT;BUY;4.288;9.7;41.5936000000 USDT;-0.0041593600 USDT;-1.2028
11/02/2021 16:02;XTZUSDT;BUY;4.288;10.6;45.4528000000 USDT;-0.0045452700 USDT;-0.0992
11/02/2021 16:05;SXPUSDT;BUY;2.814;28.7;80.7618000000 USDT;-0.0080761800 USDT;-0.0216
11/02/2021 16:06;BNBUSDT;BUY;126.93;0.43;54.5799000000 USDT;-0.0054579900 USDT;-1.63576
11/02/2021 17:15;MATICUSDT;BUY;0.1289;944;121.6816000000 USDT;-0.0121681600 USDT;-0.22863
11/02/2021 18:00;BNBUSDT;SELL;124.166;0.4;49.6664000000 USDT;-0.0148999200 USDT;-0.5528
11/02/2021 18:00;VETUSDT;SELL;0.041946;2608;109.3951680000 USDT;-0.0328185500 USDT;9.332086
11/02/2021 18:00;ZECUSDT;SELL;147.84;0.616;91.0694400000 USDT;-0.0273208300 USDT;5.82736
11/02/2021 18:00;XRPUSDT;SELL;0.5237;160.7;84.1585900000 USDT;-0.0084158500 USDT;0.85921
11/02/2021 18:00;TRXUSDT;SELL;0.04919;2258;111.0710200000 USDT;-0.0333213000 USDT;3.87247
11/02/2021 18:00;BANDUSDT;SELL;16.3258;5.6;91.4244800000 USDT;-0.0274273400 USDT;5.75624
11/02/2021 18:00;WAVESUSDT;SELL;10.4481;0.3;3.1344300000 USDT;-0.0009403200 USDT;0
11/02/2021 18:00;WAVESUSDT;SELL;10.4483;7.7;80.4519100000 USDT;-0.0241355700 USDT;0.4732
11/02/2021 18:00;MKRUSDT;SELL;2596.64;0.03;77.8992000000 USDT;-0.0233697600 USDT;1.3248
11/02/2021 18:00;RENUSDT;SELL;0.9549;84;80.2116000000 USDT;-0.0080211500 USDT;2.184
11/02/2021 18:00;SNXUSDT;SELL;25.96;3.2;83.0720000000 USDT;-0.0083072000 USDT;0.096
11/02/2021 18:01;KAVAUSDT;SELL;4.783;17.6;84.1808000000 USDT;-0.0084180800 USDT;2.0856
11/02/2021 18:01;XTZUSDT;SELL;4.239;19.6;83.0844000000 USDT;-0.0083084400 USDT;-0.4802
11/02/2021 18:07;ZILUSDT;SELL;0.1179;608;71.6832000000 USDT;-0.0071683200 USDT;2.5536
11/02/2021 18:24;FTMUSDT;SELL;0.1834;1484;272.1656000000 USDT;-0.0272165600 USDT;44.739058
11/02/2021 18:44;IOTAUSDT;BUY;1.188;79.3;94.2084000000 USDT;-0.0094208400 USDT;-20.75585
11/02/2021 20:00;XRPUSDT;BUY;0.5283;159.2;84.1053600000 USDT;-0.0252316000 USDT;-0.36984
11/02/2021 20:00;QTUMUSDT;BUY;7.523;9.9;74.4777000000 USDT;-0.0223433100 USDT;2.3406
11/02/2021 20:00;ETHUSDT;BUY;1790.66;0.048;85.9516800000 USDT;-0.0085951600 USDT;0.11064
11/02/2021 20:00;ADAUSDT;BUY;0.9555;85;81.2175000000 USDT;-0.0081217500 USDT;-1.28832
11/02/2021 20:00;DOGEUSDT;BUY;0.07005;1159;81.1879500000 USDT;-0.0081187900 USDT;0.950314
11/02/2021 20:00;BCHUSDT;BUY;528.29;0.104;54.9421600000 USDT;-0.0054942100 USDT;0.275
11/02/2021 20:00;BCHUSDT;BUY;528.29;0.096;50.7158400000 USDT;-0.0050715800 USDT;0
11/02/2021 20:04;EOSUSDT;SELL;4.576;47.8;218.7328000000 USDT;-0.0218732800 USDT;12.8592
11/02/2021 20:50;LTCUSDT;BUY;185.97;0.446;82.9426200000 USDT;-0.0082942600 USDT;0.7392
11/02/2021 20:52;BNBUSDT;BUY;121.89;0.41;49.9749000000 USDT;-0.0049974900 USDT;0.4552
11/02/2021 21:08;ZRXUSDT;BUY;1.7199;15.2;26.1424800000 USDT;-0.0078427400 USDT;-1.88784
11/02/2021 21:08;QTUMUSDT;SELL;7.349;5.2;38.2148000000 USDT;-0.0114644400 USDT;-0.9048
11/02/2021 21:08;ZRXUSDT;BUY;1.7202;4.3;7.3968600000 USDT;-0.0022190500 USDT;-0.53535
11/02/2021 21:08;ENJUSDT;SELL;0.57731;102;58.8856200000 USDT;-0.0176656800 USDT;14.49522
11/02/2021 21:08;ZRXUSDT;BUY;1.7198;8.1;13.9303800000 USDT;-0.0041791100 USDT;-1.00521
11/02/2021 21:08;EOSUSDT;BUY;4.516;13.6;61.4176000000 USDT;-0.0184252700 USDT;0.816
11/02/2021 21:08;ADAUSDT;SELL;0.94193;41;38.6191300000 USDT;-0.0115857300 USDT;-0.55637
11/02/2021 21:08;WAVESUSDT;BUY;10.8278;4;43.3112000000 USDT;-0.0129933600 USDT;-1.51806
11/02/2021 21:08;IOTAUSDT;SELL;1.1262;22.2;25.0016400000 USDT;-0.0075004900 USDT;-1.37196
11/02/2021 21:08;XTZUSDT;BUY;4.115;9.8;40.3270000000 USDT;-0.0120981000 USDT;1.2152
11/02/2021 21:08;BCHUSDT;SELL;525.71;0.1;52.5710000000 USDT;-0.0157712900 USDT;-0.258
11/02/2021 21:08;IOSTUSDT;SELL;0.024984;2362;59.0122080000 USDT;-0.0177036600 USDT;3.103668
11/02/2021 21:08;BNBUSDT;SELL;122.335;0.21;25.6903500000 USDT;-0.0077071000 USDT;0.09345
11/02/2021 21:08;ZECUSDT;BUY;143.63;0.308;44.2380400000 USDT;-0.0132714100 USDT;1.29668
11/02/2021 21:08;ETHUSDT;SELL;1772.07;0.024;42.5296800000 USDT;-0.0127589000 USDT;-0.44616
11/02/2021 21:08;BATUSDT;BUY;0.6077;18.1;10.9993700000 USDT;-0.0032998100 USDT;-3.04623
11/02/2021 21:08;ETCUSDT;BUY;11.5;3.53;40.5950000000 USDT;-0.0121785000 USDT;-1.00605
11/02/2021 21:08;BATUSDT;BUY;0.6077;91.2;55.4222400000 USDT;-0.0166266700 USDT;-15.34896
11/02/2021 21:08;DOGEUSDT;SELL;0.069992;593;41.5052560000 USDT;-0.0124515700 USDT;-0.034394
11/02/2021 21:08;TRXUSDT;BUY;0.05266;1129;59.4531400000 USDT;-0.0178359400 USDT;-3.91763
11/02/2021 21:08;SNXUSDT;BUY;25.656;1.6;41.0496000000 USDT;-0.0123148800 USDT;0.4864
11/02/2021 21:08;ALGOUSDT;SELL;1.1966;32.3;38.6501800000 USDT;-0.0115950500 USDT;0.08398
11/02/2021 21:08;MATICUSDT;SELL;0.12674;470;59.5678000000 USDT;-0.0178703300 USDT;-1.0152
11/02/2021 21:08;XLMUSDT;SELL;0.45767;88;40.2749600000 USDT;-0.0120824800 USDT;2.77816
11/02/2021 21:08;NEOUSDT;BUY;36.665;1.12;41.0648000000 USDT;-0.0123194400 USDT;0.70224
11/02/2021 21:08;MKRUSDT;BUY;2510.93;0.015;37.6639500000 USDT;-0.0112991800 USDT;1.28565
11/02/2021 21:08;DASHUSDT;SELL;163.99;0.256;41.9814400000 USDT;-0.0125944300 USDT;4.91008
11/02/2021 21:08;KAVAUSDT;BUY;4.836;8.8;42.5568000000 USDT;-0.0127670400 USDT;-0.4664
11/02/2021 21:08;THETAUSDT;BUY;2.9212;16;46.7392000000 USDT;-0.0140217600 USDT;-1.7792
11/02/2021 21:08;LINKUSDT;SELL;27.779;1.48;41.1129200000 USDT;-0.0123338700 USDT;0.59052
11/02/2021 21:08;RENUSDT;BUY;0.96098;42;40.3611600000 USDT;-0.0121083400 USDT;-0.25536
11/02/2021 21:08;COMPUSDT;BUY;501.42;0.094;47.1334800000 USDT;-0.0141400400 USDT;-1.07066
11/02/2021 21:08;OMGUSDT;BUY;5.9734;7.5;44.8005000000 USDT;-0.0134401500 USDT;0.11175
11/02/2021 21:08;FTMUSDT;BUY;0.17251;502;86.6000200000 USDT;-0.0259800000 USDT;5.46678
11/02/2021 21:08;XRPUSDT;SELL;0.5219;78.8;41.1257200000 USDT;-0.0123377100 USDT;-0.50432
11/02/2021 21:08;BANDUSDT;BUY;16.0634;2.8;44.9775200000 USDT;-0.0134932500 USDT;0.73472
11/02/2021 21:08;SXPUSDT;SELL;2.6935;14.3;38.5170500000 USDT;-0.0115551100 USDT;-1.72315
11/02/2021 21:08;LTCUSDT;SELL;186.18;0.226;42.0766800000 USDT;-0.0126230000 USDT;0.04746
11/02/2021 21:08;VETUSDT;BUY;0.041186;1305;53.7477300000 USDT;-0.0161243100 USDT;0.9918
11/02/2021 21:08;ZILUSDT;BUY;0.11391;304;34.6286400000 USDT;-0.0103885900 USDT;1.21296
11/02/2021 22:00;ADAUSDT;BUY;0.92087;48;44.2017600000 USDT;-0.0132605200 USDT;0
11/02/2021 22:00;NEOUSDT;BUY;36.496;1.21;44.1601600000 USDT;-0.0132480400 USDT;0
11/02/2021 22:00;ALGOUSDT;BUY;1.1888;37.2;44.2233600000 USDT;-0.0132670000 USDT;0
11/02/2021 22:00;IOTAUSDT;BUY;1.1468;38.4;44.0371200000 USDT;-0.0132111300 USDT;0
11/02/2021 22:00;WAVESUSDT;SELL;10.53;0.4;4.2120000000 USDT;-0.0012635900 USDT;0
11/02/2021 22:00;WAVESUSDT;SELL;10.535;3.8;40.0330000000 USDT;-0.0120099000 USDT;0
11/02/2021 22:00;SNXUSDT;BUY;25.4;1.7;43.1800000000 USDT;-0.0043180000 USDT;0
11/02/2021 22:00;MATICUSDT;SELL;0.1252;21;2.6292000000 USDT;-0.0002629200 USDT;0
11/02/2021 22:00;ATOMUSDT;SELL;17.26;2.56;44.1856000000 USDT;-0.0044185600 USDT;0
11/02/2021 22:00;XTZUSDT;BUY;4.101;10.7;43.8807000000 USDT;-0.0043880700 USDT;0
11/02/2021 22:00;MATICUSDT;SELL;0.1252;100;12.5200000000 USDT;-0.0012520000 USDT;0
11/02/2021 22:00;ENJUSDT;SELL;0.5847;75;43.8525000000 USDT;-0.0043852500 USDT;0
11/02/2021 22:00;MATICUSDT;SELL;0.1252;232;29.0464000000 USDT;-0.0029046400 USDT;0
11/02/2021 22:00;DOGEUSDT;BUY;0.06954;636;44.2274400000 USDT;-0.0044227400 USDT;0
11/02/2021 22:01;ETHUSDT;SELL;1769.25;0.025;44.2312500000 USDT;-0.0044231200 USDT;0
11/02/2021 22:01;COMPUSDT;SELL;503.05;0.087;43.7653500000 USDT;-0.0043765300 USDT;0
11/02/2021 22:01;MKRUSDT;SELL;2518.5;0.017;42.8145000000 USDT;-0.0042814500 USDT;0
11/02/2021 22:01;BCHUSDT;SELL;520.88;0.084;43.7539200000 USDT;-0.0043753900 USDT;0
11/02/2021 22:01;XRPUSDT;SELL;0.5166;85.6;44.2209600000 USDT;-0.0044220900 USDT;0
11/02/2021 22:02;SXPUSDT;SELL;2.621;16.8;44.0328000000 USDT;-0.0044032800 USDT;0
11/02/2021 22:02;QTUMUSDT;SELL;7.369;6;44.2140000000 USDT;-0.0044214000 USDT;0
11/02/2021 22:02;OMGUSDT;SELL;5.9;7.5;44.2500000000 USDT;-0.0044250000 USDT;0
12/02/2021 00:00;LINKUSDT;SELL;27.989;1.58;44.2226200000 USDT;-0.0132667800 USDT;0
12/02/2021 00:00;XTZUSDT;SELL;4.137;21.4;88.5318000000 USDT;-0.0265595400 USDT;0.3852
12/02/2021 00:00;VETUSDT;SELL;0.042872;1035;44.3725200000 USDT;-0.0133117500 USDT;0
12/02/2021 00:00;XLMUSDT;SELL;0.4596;96;44.1216000000 USDT;-0.0132364800 USDT;0
12/02/2021 00:00;ONTUSDT;SELL;1.0456;42.6;44.5425600000 USDT;-0.0133627600 USDT;0
12/02/2021 00:00;THETAUSDT;SELL;2.9414;13;38.2382000000 USDT;-0.0114714600 USDT;0
12/02/2021 00:00;IOSTUSDT;SELL;0.026695;1665;44.4471750000 USDT;-0.0133341500 USDT;0
12/02/2021 00:00;THETAUSDT;SELL;2.9416;2;5.8832000000 USDT;-0.0017649600 USDT;0
12/02/2021 00:00;KNCUSDT;SELL;2.37296;18;42.7132800000 USDT;-0.0128139800 USDT;0
12/02/2021 00:00;DOGEUSDT;SELL;0.070019;1272;89.0641680000 USDT;-0.0267192500 USDT;0.304644
12/02/2021 00:00;RLCUSDT;SELL;1.8652;23.9;44.5782800000 USDT;-0.0133734800 USDT;0
12/02/2021 00:00;FTMUSDT;SELL;0.18172;247;44.8848400000 USDT;-0.0134654500 USDT;0
12/02/2021 00:00;SNXUSDT;SELL;26.359;3.4;89.6206000000 USDT;-0.0268861800 USDT;1.6303
12/02/2021 00:00;STORJUSDT;SELL;0.6971;63;43.9173000000 USDT;-0.0131751900 USDT;0
12/02/2021 00:09;DASHUSDT;BUY;164.6;0.268;44.1128000000 USDT;-0.0044112800 USDT;0
12/02/2021 00:10;WAVESUSDT;BUY;10.46;8.4;87.8640000000 USDT;-0.0087864000 USDT;0.31299999
12/02/2021 00:14;ETCUSDT;BUY;11.72;3.77;44.1844000000 USDT;-0.0044184400 USDT;0
12/02/2021 00:14;COMPUSDT;BUY;501.91;0.175;87.8342500000 USDT;-0.0087834200 USDT;0.09918
12/02/2021 02:00;ALGOUSDT;SELL;1.252;74.4;93.1488000000 USDT;-0.0279446400 USDT;2.35104
12/02/2021 02:00;LTCUSDT;SELL;187.24;0.236;44.1886400000 USDT;-0.0044188600 USDT;0
12/02/2021 02:00;WAVESUSDT;SELL;10.4;0.3;3.1200000000 USDT;-0.0003120000 USDT;-0.018
12/02/2021 02:00;WAVESUSDT;SELL;10.4;8.1;84.2400000000 USDT;-0.0084239900 USDT;-0.234
12/02/2021 02:15;COMPUSDT;SELL;513.01;0.176;90.2897600000 USDT;-0.0090289700 USDT;0.9768
12/02/2021 02:19;ETHUSDT;BUY;1785.62;0.049;87.4953800000 USDT;-0.0087495300 USDT;-0.40925
12/02/2021 02:33;ADAUSDT;SELL;0.9196;96;88.2816000000 USDT;-0.0088281600 USDT;-0.06096
12/02/2021 02:33;MKRUSDT;BUY;2596.67;0.033;85.6901100000 USDT;-0.0085690100 USDT;-1.32889
12/02/2021 04:00;XRPUSDT;BUY;0.5559;158.3;87.9989700000 USDT;-0.0263996900 USDT;-3.36408
12/02/2021 04:00;ALGOUSDT;BUY;1.1959;12.8;15.3075200000 USDT;-0.0045922500 USDT;0.71808
12/02/2021 04:00;ALGOUSDT;BUY;1.196;65.1;77.8596000000 USDT;-0.0233578800 USDT;1.3664
12/02/2021 04:00;QTUMUSDT;BUY;7;12.5;87.5000000000 USDT;-0.0262500000 USDT;2.214
12/02/2021 04:00;ZILUSDT;BUY;0.111;398;44.1780000000 USDT;-0.0044178000 USDT;0
12/02/2021 04:00;BCHUSDT;BUY;526.59;0.166;87.4139400000 USDT;-0.0262241800 USDT;-0.47964
12/02/2021 04:00;RLCUSDT;BUY;1.7898;49.5;88.5951000000 USDT;-0.0265785300 USDT;1.80206
12/02/2021 04:00;BNBUSDT;BUY;123.72;0.35;43.3020000000 USDT;-0.0043302000 USDT;0
12/02/2021 04:01;EOSUSDT;BUY;4.408;10;44.0800000000 USDT;-0.0044079900 USDT;0
12/02/2021 04:07;TOMOUSDT;SELL;1.969;22;43.3180000000 USDT;-0.0043318000 USDT;0
12/02/2021 04:08;RENUSDT;SELL;0.9663;4;3.8652000000 USDT;-0.0003865200 USDT;0
12/02/2021 04:08;RENUSDT;SELL;0.9663;41;39.6183000000 USDT;-0.0039618300 USDT;0
12/02/2021 04:16;ZECUSDT;BUY;142.34;0.31;44.1254000000 USDT;-0.0044125400 USDT;0
12/02/2021 05:42;LRCUSDT;SELL;0.7328;36;26.3808000000 USDT;-0.0026380800 USDT;0
12/02/2021 05:42;LRCUSDT;SELL;0.7328;24;17.5872000000 USDT;-0.0017587200 USDT;0
12/02/2021 06:00;XTZUSDT;BUY;4.161;21.2;88.2132000000 USDT;-0.0264639600 USDT;-0.2568
12/02/2021 06:00;IOSTUSDT;BUY;0.025756;3440;88.6006400000 USDT;-0.0265801900 USDT;1.563435
12/02/2021 06:00;SNXUSDT;BUY;26.08;3.4;88.6720000000 USDT;-0.0088672000 USDT;0.4743
12/02/2021 06:00;ENJUSDT;BUY;0.57989;34;19.7162600000 USDT;-0.0059148700 USDT;0.16354
12/02/2021 06:00;ENJUSDT;BUY;0.57995;117;67.8541500000 USDT;-0.0203562400 USDT;0.19475
12/02/2021 06:00;VETUSDT;BUY;0.04436;1997;88.5869200000 USDT;-0.0088586900 USDT;-1.54008
12/02/2021 06:01;MKRUSDT;SELL;2583.05;0.032;82.6576000000 USDT;-0.0082657600 USDT;-0.21792
12/02/2021 06:02;ONTUSDT;BUY;1.081;82.1;88.7501000000 USDT;-0.0088750000 USDT;-1.50804
12/02/2021 07:15;ETHUSDT;SELL;1768.16;0.048;84.8716800000 USDT;-0.0084871600 USDT;-0.41904
12/02/2021 08:00;ONTUSDT;SELL;1.0896;79;86.0784000000 USDT;-0.0258235200 USDT;0.3397
12/02/2021 08:00;BNBUSDT;SELL;124.46;0.7;87.1220000000 USDT;-0.0261366000 USDT;0.259
12/02/2021 08:00;TRXUSDT;SELL;0.05501;608;33.4460800000 USDT;-0.0100338200 USDT;0
12/02/2021 08:00;DASHUSDT;SELL;163.69;0.536;87.7378400000 USDT;-0.0263213500 USDT;-0.24388
12/02/2021 08:00;XTZUSDT;SELL;4.351;21;91.3710000000 USDT;-0.0274113000 USDT;1.995
12/02/2021 08:00;NEOUSDT;SELL;36.958;2.42;89.4383600000 USDT;-0.0268315000 USDT;0.55902
12/02/2021 08:00;TRXUSDT;SELL;0.05501;198;10.8919800000 USDT;-0.0032675900 USDT;0
12/02/2021 08:00;IOSTUSDT;SELL;0.026828;3551;95.2662280000 USDT;-0.0285798600 USDT;1.9028
12/02/2021 08:00;IOTAUSDT;SELL;1.19;76.9;91.5110000000 USDT;-0.0274533000 USDT;1.65888
12/02/2021 08:00;BCHUSDT;SELL;528.66;0.164;86.7002400000 USDT;-0.0260100700 USDT;0.16974
12/02/2021 08:00;SNXUSDT;SELL;26.588;3.4;90.3992000000 USDT;-0.0271197600 USDT;0.8636
12/02/2021 08:04;KAVAUSDT;BUY;4.959;8.7;43.1433000000 USDT;-0.0043143300 USDT;0
12/02/2021 08:04;KAVAUSDT;BUY;4.959;0.2;0.9918000000 USDT;-0.0000991800 USDT;0
12/02/2021 10:00;VETUSDT;SELL;0.046196;1412;65.2287520000 USDT;-0.0195686200 USDT;1.766232
12/02/2021 10:00;VETUSDT;SELL;0.046195;512;23.6518400000 USDT;-0.0070955500 USDT;0
12/02/2021 10:00;BCHUSDT;BUY;538.17;0.161;86.6453700000 USDT;-0.0259936100 USDT;-0.77982
12/02/2021 10:00;ENJUSDT;SELL;0.5954;152;90.5008000000 USDT;-0.0090500800 USDT;1.1742
12/02/2021 10:01;XRPUSDT;SELL;0.5905;145.7;86.0358500000 USDT;-0.0086035800 USDT;2.51542
12/02/2021 10:02;QTUMUSDT;SELL;7.583;13.1;99.3373000000 USDT;-0.0099337300 USDT;3.7895
12/02/2021 10:03;ALGOUSDT;SELL;1.382;81.4;112.4948000000 USDT;-0.0112494800 USDT;7.5702
12/02/2021 10:03;ETCUSDT;SELL;11.69;7.54;88.1426000000 USDT;-0.0088142600 USDT;-0.1131
12/02/2021 10:23;SNXUSDT;BUY;26.39;3.4;89.7260000000 USDT;-0.0089726000 USDT;0.3366
12/02/2021 10:40;KNCUSDT;BUY;2.373;36;85.4280000000 USDT;-0.0085428000 USDT;-0.00072
12/02/2021 10:41;SXPUSDT;BUY;2.709;32.5;88.0425000000 USDT;-0.0088042500 USDT;-1.4784
12/02/2021 11:56;THETAUSDT;BUY;3.03;29.1;88.1730000000 USDT;-0.0088173000 USDT;-1.32859999
12/02/2021 12:00;EOSUSDT;SELL;4.53;20;90.6000000000 USDT;-0.0271800000 USDT;1.22
12/02/2021 12:00;SXPUSDT;SELL;2.7609;31.4;86.6922600000 USDT;-0.0260076700 USDT;0.81483
12/02/2021 12:00;ZILUSDT;SELL;0.1152;796;91.6992000000 USDT;-0.0091699200 USDT;1.6716
12/02/2021 12:00;KAVAUSDT;SELL;5.089;17.8;90.5842000000 USDT;-0.0090584100 USDT;1.157
12/02/2021 12:01;DOGEUSDT;BUY;0.06775;1312;88.8880000000 USDT;-0.0088888000 USDT;1.443084
12/02/2021 12:01;VETUSDT;BUY;0.0468;1896;88.7328000000 USDT;-0.0088732800 USDT;-0.58155999
12/02/2021 12:01;BNBUSDT;BUY;131.15;0.66;86.5590000000 USDT;-0.0086558900 USDT;-2.3415
12/02/2021 12:09;NEOUSDT;BUY;36.45;2.45;89.3025000000 USDT;-0.0089302500 USDT;0.61468
12/02/2021 14:00;ZECUSDT;SELL;139.89;0.62;86.7318000000 USDT;-0.0086731800 USDT;-0.7595
12/02/2021 14:00;KAVAUSDT;BUY;5.084;17.8;90.4952000000 USDT;-0.0090495200 USDT;0.0445
12/02/2021 14:00;ZRXUSDT;SELL;1.847;23.9;44.1433000000 USDT;-0.0044143300 USDT;0
12/02/2021 14:01;XRPUSDT;BUY;0.584;147.6;86.1984000000 USDT;-0.0086198400 USDT;0.4745
12/02/2021 14:01;OMGUSDT;BUY;6.186;14.3;88.4598000000 USDT;-0.0088459800 USDT;-2.145
12/02/2021 14:01;ATOMUSDT;BUY;20.82;4.24;88.2768000000 USDT;-0.0088276700 USDT;-9.1136
12/02/2021 14:01;SNXUSDT;SELL;26.39;1.7;44.8630000000 USDT;-0.0044863000 USDT;0
12/02/2021 14:01;ONTUSDT;BUY;1.111;77.4;85.9914000000 USDT;-0.0085991400 USDT;-0.8453
12/02/2021 14:02;IOTAUSDT;BUY;1.202;76.2;91.5924000000 USDT;-0.0091592400 USDT;-0.462
12/02/2021 14:02;ENJUSDT;BUY;0.6063;149;90.3387000000 USDT;-0.0090338600 USDT;-0.8284
12/02/2021 14:02;MATICUSDT;BUY;0.1207;732;88.3524000000 USDT;-0.0088352300 USDT;1.5885
12/02/2021 14:02;STORJUSDT;BUY;0.7286;120;87.4320000000 USDT;-0.0087432000 USDT;-1.9845
12/02/2021 14:20;SNXUSDT;SELL;26.39;1.7;44.8630000000 USDT;-0.0044863000 USDT;0
12/02/2021 14:31;WAVESUSDT;BUY;10.49;8.3;87.0670000000 USDT;-0.0087067000 USDT;-0.378
12/02/2021 14:31;MKRUSDT;BUY;2631.13;0.031;81.5650300000 USDT;-0.0081565000 USDT;-0.76928
12/02/2021 16:00;XRPUSDT;SELL;0.5915;149.2;88.2518000000 USDT;-0.0264755400 USDT;0.5595
12/02/2021 16:00;WAVESUSDT;SELL;10.5723;0.5;5.2861500000 USDT;-0.0015858400 USDT;0
12/02/2021 16:00;QTUMUSDT;BUY;7.178;13.9;99.7742000000 USDT;-0.0099774200 USDT;2.673
12/02/2021 16:00;WAVESUSDT;SELL;10.5732;7.7;81.4136400000 USDT;-0.0244240900 USDT;0.34112
12/02/2021 16:00;ENJUSDT;SELL;0.59;45;26.5500000000 USDT;-0.0026550000 USDT;0
12/02/2021 16:00;ENJUSDT;SELL;0.59002;101;59.5920200000 USDT;-0.0178776000 USDT;-1.18844
12/02/2021 16:05;COMPUSDT;BUY;556.7;0.162;90.1854000000 USDT;-0.0090185400 USDT;-3.84472
12/02/2021 18:00;BCHUSDT;SELL;557.89;0.158;88.1466200000 USDT;-0.0264439800 USDT;1.55788
12/02/2021 18:08;KAVAUSDT;SELL;5.377;17.8;95.7106000000 USDT;-0.0095710500 USDT;2.6077
12/02/2021 18:10;BATUSDT;SELL;0.6448;68.6;44.2332800000 USDT;-0.0044233200 USDT;0
12/02/2021 18:13;NEOUSDT;SELL;37.59;2.48;93.2232000000 USDT;-0.0093223200 USDT;1.4136
12/02/2021 18:15;ONTUSDT;SELL;1.103;75.8;83.6074000000 USDT;-0.0083607400 USDT;-0.3032
12/02/2021 18:36;FTMUSDT;BUY;0.1887;472;89.0664000000 USDT;-0.0089066400 USDT;-1.72406
12/02/2021 18:50;SNXUSDT;BUY;26.05;3.3;85.9650000000 USDT;-0.0085965000 USDT;0.578
12/02/2021 18:50;SNXUSDT;BUY;26.05;0.2;5.2100000000 USDT;-0.0005210000 USDT;0
12/02/2021 18:50;ADAUSDT;BUY;0.9172;96;88.0512000000 USDT;-0.0088051200 USDT;0.1152
12/02/2021 18:50;SXPUSDT;BUY;2.739;31.7;86.8263000000 USDT;-0.0086826300 USDT;0.34383
12/02/2021 20:00;OMGUSDT;SELL;6.2561;5.4;33.7829400000 USDT;-0.0101348800 USDT;0
12/02/2021 20:00;VETUSDT;SELL;0.05692;1868;106.3265600000 USDT;-0.0106326500 USDT;9.45208
12/02/2021 20:00;OMGUSDT;SELL;6.251;0.7;4.3757000000 USDT;-0.0004375700 USDT;0
12/02/2021 20:00;KNCUSDT;SELL;2.423;36;87.2280000000 USDT;-0.0261684000 USDT;0.9
12/02/2021 20:00;OMGUSDT;SELL;6.2561;7.5;46.9207500000 USDT;-0.0140762200 USDT;0.47668
